unique_id,health_zone,health_area,date,key_quote,sample_comments,type,category,code,sample_comments_fr,type_fr,category_fr,code_fr,n
1712,Beni,Mabolio,15-09-2018,,"upon arrival at the center, the victims are given medications that hasten their death",Rumors_beliefs_observations,Critics_or_observations_of_health_system,Lack of confidence in medical services (includes harming people),"En arrivant au centre, on donne aux victimes des medicaments qui precipitent leur mort",Rumeur_croyance_observation,Critiques_ou_observations_du_système_de_santé,Manque de confiance: services medicaux (faire du mal aux gens inclu),12
1713,Beni,Mabolio,15-09-2018,,"Once dead, some of the victim's body parts are removed at the center",Rumors_beliefs_observations,Critics_or_observations_of_health_system,Lack of confidence in medical services (includes harming people),"Une fois mort, on enleve certaines parties du corps de la victime au niveau du centre",Rumeur_croyance_observation,Critiques_ou_observations_du_système_de_santé,Manque de confiance: services medicaux (faire du mal aux gens inclu),6
1713,Beni,Mabolio,15-09-2018,,"Once dead, some of the victim's body parts are removed at the center",Rumors_beliefs_observations,Problems_with_SDB,"Mutilation, theft of organs or cadavers","Une fois mort, on enleve certaines parties du corps de la victime au niveau du centre",Rumeur_croyance_observation,Problemes_avec_EDS,"Mutilations, voler des organes ou cadavres",6
1714,Beni,Mabolio,15-09-2018,,The whole population must be vaccinated,Suggestion_request,Expand_or_modify_vaccination_prog.,Expand or modify vaccination program,Il faut vacciner toute la population,Suggestion_demande,Elargir_ou_modifer_le_programme_de_vaccination,Élargir ou modifer le programme de vaccination,1
1715,Beni,Mabolio,15-09-2018,,Place washbasins and other protective materials in every public location,Suggestion_request,Encourage_hand_washing,"Provide handwashing station (with water, soap)",Placez les lavabons et autres materiels de protections dans chaque miliey public,Suggestion_demande,Encourager_le_lavage_des_mains,"Fournir dispositif lavemain (avec l'eau, savon)",1
1716,Beni,Mabolio,15-09-2018,,Why do you give food after vaccination?,Question,Vaccine,Other vaccine questions,Pourquoi donne-t-on de la nourriture après la vaccination?,Question,Vaccin,Autres questions sur le vaccin,1
1717,Beni,Mabolio,15-09-2018,,"Ebola is caused by spirits, divinely made, witchcraft, curse, we must pray",Rumors_beliefs_observations,Ebola_causes,Supernatural cause,"Ebola est causée par les esprits (faits divins, sorcelerie, malédiction), il faut prier",Rumeur_croyance_observation,Origine_d_Ebola,Origine supernaturelle,3
1718,Beni,Mabolio,15-09-2018,,Vaccination increases the mortality rate of the Ebola virus,Rumors_beliefs_observations,Vaccine_suspicions_and_non-acceptance,Suspicious about the vaccine,La vaccination augmente le taux de mortalite à virus Ebola,Rumeur_croyance_observation,Suspicions_a_propos_de_la_vaccin_et_non_acceptation,Suspicions à propos du vaccin,9
1719,Beni,Mabolio,15-09-2018,,"Ebola is not real, it's to postpone the elections",Rumors_beliefs_observations,Ebola_is_a_scheme_of_government_or_others,Ebola is a political tool,Ebola n'est pas réel (C'est pour repousser les elections),Rumeur_croyance_observation,Ebola_est_un_complot_du_gouvernement_ou_des_autres,Ebola est un outil politique,6
1719,Beni,Mabolio,15-09-2018,,"Ebola is not real, it's to postpone the elections",Rumors_beliefs_observations,Ebola_does_not_exist,Ebola does not exist,Ebola n'est pas réel (C'est pour repousser les elections),Rumeur_croyance_observation,Ebola_n'existe_pas,Ebola n'existe pas,6
1720,Beni,Mabolio,15-09-2018,,The caregivers are currently killing people and taking their bodies,Rumors_beliefs_observations,Critics_or_observations_of_health_system,Lack of confidence in medical services (includes harming people),Les personnels soignants sont entrain de tuer les gens et emporter leurs corps,Rumeur_croyance_observation,Critiques_ou_observations_du_système_de_santé,Manque de confiance: services medicaux (faire du mal aux gens inclu),2
1721,Beni,Mabolio,15-09-2018,,"People are vaccinated by force, with the police",Rumors_beliefs_observations,Vaccine_suspicions_and_non-acceptance,Non-acceptance of the vaccine,On vaccine les gents de force avec la police,Rumeur_croyance_observation,Suspicions_a_propos_de_la_vaccin_et_non_acceptation,Non acceptation du vaccin,7
1722,Beni,Mabolio,15-09-2018,,involve churches and christian communities to eradicate this disease,Suggestion_request,Community_health_promotion,Train or involve certain people more,Associer les Eglises et communautés chretiennes pour eradiquer cette épidemie,Suggestion_demande,Sensibilisation_sur_Ebola,Former ou impliquer certaines personnes plus,9
1723,Beni,Mabolio,15-09-2018,,that the government joins the NGOs for the efficacy of the response,Suggestion_request,Other_suggestions_or_requests,Other suggestions,Que le gouvernement s'associt aux ONG pour l'efficacité de la riposte,Suggestion_demande,Autres_suggestions_ou_demandes,Autres suggestions,4
1724,Beni,Mabolio,15-09-2018,,"why do the NGOs move about without worry of being infected, while the health promoters tell us that the disease is too dangerous?",Question,Response_processes,Response processes,Pourquoi les ONG elles se deplacent sans crainte d'être contamnées pandant que les sensibilisateurs nous disent que cette maladie est trop dangeureuse?,Question,Processus_de_riposte,Processus de riposte,6
1724,Beni,Mabolio,15-09-2018,,"why do the NGOs move about without worry of being infected, while the health promoters tell us that the disease is too dangerous?",Question,Transmission,EVD transmission,Pourquoi les ONG elles se deplacent sans crainte d'être contamnées pandant que les sensibilisateurs nous disent que cette maladie est trop dangeureuse?,Question,Transmission,Transmission du virus Ebola,6
1725,Beni,Mabolio,15-09-2018,,why do all the people who are transported by ambulance never return?,Question,Other_questions,"Travel, transport-related question",Pourquoi toutes les personnes qui sont emportées par l'embulance ne reviennent plus?,Question,Autres_questions,Question liée au voyage ou au transport,3
1725,Beni,Mabolio,15-09-2018,,why do all the people who are transported by ambulance never return?,Question,Ebola_and_its_consequences,EVD cases and outcomes,Pourquoi toutes les personnes qui sont emportées par l'embulance ne reviennent plus?,Question,Ebola_et_ses_conséquences,Cas du virus Ebola et résultat,3
1726,Beni,Mabolio,15-09-2018,,why do you give money and food to the people who accept to be vaccinated?,Question,Vaccine,Other vaccine questions,Pourquoi donnez-vous de 'argent et de la nourriture aux personnes qui acceptent d'être vaccinées?,Question,Vaccin,Autres questions sur le vaccin,11
1727,Beni,Mukulya,15-09-2018,,"Ebola is not real, it's to postpone the elections",Rumors_beliefs_observations,Ebola_is_a_scheme_of_government_or_others,Ebola is a political tool,Ebola n'est pas réel (C'est pour repousser les elections),Rumeur_croyance_observation,Ebola_est_un_complot_du_gouvernement_ou_des_autres,Ebola est un outil politique,13
1727,Beni,Mukulya,15-09-2018,1,"Ebola is not real, it's to postpone the elections",Rumors_beliefs_observations,Ebola_does_not_exist,Ebola does not exist,Ebola n'est pas réel (C'est pour repousser les elections),Rumeur_croyance_observation,Ebola_n'existe_pas,Ebola n'existe pas,13
1728,Beni,Mukulya,15-09-2018,1,Ebola is a scheme of the Westerners to create jobs for NGOs,Rumors_beliefs_observations,Ebola_is_organized_business,Ebola is organized business (or someone making money),Ebola est des machination des occidentaux pour céer des boulots aux ONG,Rumeur_croyance_observation,Ebola_est_business_organisé,Ebola est business organisé (ou quelqu'un gagne de l'argent),5
1728,Beni,Mukulya,15-09-2018,1,Ebola is a scheme of the Westerners to create jobs for NGOs,Rumors_beliefs_observations,Ebola_is_a_scheme_of_government_or_others,Ebola is a scheme of foreigners or others,Ebola est des machination des occidentaux pour céer des boulots aux ONG,Rumeur_croyance_observation,Ebola_est_un_complot_du_gouvernement_ou_des_autres,Ebola est un complot des étrangers ou autres,5
1729,Beni,Mukulya,15-09-2018,,that the response team each time measures to differentiate Ebola cases from other cases,Suggestion_request,Improve_health_care,Testing for symptomatic people,Que l'equipe de riposte soit chaque fois à mesure de differencier les cas d'Ebola par rapport à d'autres cas.,Suggestion_demande,Améliorer_les_soins_de_santé,Test des gens symptomatiques,11
1730,Beni,Mukulya,15-09-2018,,"Vaccination should be done from door to door, of all the population of Beni and its surroundings",Suggestion_request,Expand_or_modify_vaccination_prog.,Expand or modify vaccination program,La vaccination doit se faire de porte à porte à pour toute la population de Beni et ses environs,Suggestion_demande,Elargir_ou_modifer_le_programme_de_vaccination,Élargir ou modifer le programme de vaccination,9
1731,Beni,Mukulya,15-09-2018,1,"With what goal do you collect people's identities at the gates, after taking their temperature?",Question,Response_processes,Response processes,Dans quel but preleve-t-on les identités des gens aux barrières après la prise de dtempérature?,Question,Processus_de_riposte,Processus de riposte,11
1732,Beni,Mukulya,15-09-2018,,Can a person with HIV/AIDS receive the vaccine against the Ebola virus?,Question,Vaccine,Other vaccine questions,Est-ce qu'une personne atteinte du VIH-Ida peut-elle recevoir le vaccin contre le virus Ebola?,Question,Vaccin,Autres questions sur le vaccin,7
1733,Beni,Mukulya,15-09-2018,,Why does the response team impose itself in all cases of deaths?,Question,Burials,Burials,Pourquoi l'equipe de riposte s'impose-t-elle dans tout cas de decès qui se presente?,Question,Enterrements,Enterrements,12
1733,Beni,Mukulya,15-09-2018,,Why does the response team impose itself in all cases of deaths?,Question,So_much_focus_on_Ebola,EVD vs other diseases,Pourquoi l'equipe de riposte s'impose-t-elle dans tout cas de decès qui se presente?,Question,Tellement_d'attention_sur_Ebola,L'Ebola contre d'autres maladies,12
1734,Beni,Kasanga,15-09-2018,,You do not want to show families the cadavers because some body parts have been removed,Rumors_beliefs_observations,Problems_with_SDB,"Mutilation, theft of organs or cadavers",On ne veut pas montrer aux familiers les cadavres parce qu'on enlève certaines parties de leur corps.,Rumeur_croyance_observation,Problemes_avec_EDS,"Mutilations, voler des organes ou cadavres",1
1735,Beni,Kasanga,15-09-2018,1,"When there is a case of a death, have two or three family members of the deceased participate in the burial",Suggestion_request,Improve_burials,Family participation,"Quand il y a un cas de decès, veillez faire participer deux ou trois membres de la famille du mort à l'enterement.",Suggestion_demande,Améliorer_les_enterrements,Il faut inclure la famille du décédé,1
1736,Beni,Kasanga,15-09-2018,,"Where there is Ebola, the birds and animals die - why not here in Beni city and territory?",Question,Other_questions,Other questions,"Là ou il y a Ebola les oiseaux comme les animaux meurts, pourquoi pas ici chez nous à Beni ville et territoire?",Question,Autres_questions,Autres questions,1
1737,Beni,Rwangoma,15-09-2018,,The caregivers are currently killing people and taking their bodies,Rumors_beliefs_observations,Critics_or_observations_of_health_system,Lack of confidence in medical services (includes harming people),Les personnels soignants sont entrain de tuer les gens et emporter leurs corps,Rumeur_croyance_observation,Critiques_ou_observations_du_système_de_santé,Manque de confiance: services medicaux (faire du mal aux gens inclu),1
1738,Beni,Rwangoma,15-09-2018,,This Ebola virus vaccine will kill the vaccinated people when the NGOs arrive,Rumors_beliefs_observations,Vaccine_suspicions_and_non-acceptance,Suspicious about the vaccine,Ce vaccin à virus à Ebola va tuer les personnes vaccinées quand les ONG vont rentrer,Rumeur_croyance_observation,Suspicions_a_propos_de_la_vaccin_et_non_acceptation,Suspicions à propos du vaccin,1
1739,Beni,Rwangoma,15-09-2018,1,"Ebola is not real, it's to postpone the elections",Rumors_beliefs_observations,Ebola_is_a_scheme_of_government_or_others,Ebola is a political tool,Ebola n'est pas réel (C'est pour repousser les elections),Rumeur_croyance_observation,Ebola_est_un_complot_du_gouvernement_ou_des_autres,Ebola est un outil politique,1
1739,Beni,Rwangoma,15-09-2018,,"Ebola is not real, it's to postpone the elections",Rumors_beliefs_observations,Ebola_does_not_exist,Ebola does not exist,Ebola n'est pas réel (C'est pour repousser les elections),Rumeur_croyance_observation,Ebola_n'existe_pas,Ebola n'existe pas,1
1740,Beni,Rwangoma,15-09-2018,1,Vaccinate everyone in our city and territory of Beni,Suggestion_request,Expand_or_modify_vaccination_prog.,Expand or modify vaccination program,Vaccinez tout le monde dans notre vile et territoire de Beni,Suggestion_demande,Elargir_ou_modifer_le_programme_de_vaccination,Élargir ou modifer le programme de vaccination,1
1741,Beni,Rwangoma,15-09-2018,1,The bats found in the trees at the Head of State on Nyamwisi boulevard in Beni must be eliminated,Suggestion_request,Other_suggestions_or_requests,Other suggestions,Il faut eliminer les chauves souris qui se trouvent dans les abres du chef de l'Etat sur bulevard Nyamwisi à Beni,Suggestion_demande,Autres_suggestions_ou_demandes,Autres suggestions,1
1742,Beni,Rwangoma,15-09-2018,1,Why involve the police in the vaccination process?,Question,Vaccine,Other vaccine questions,Pourquoi mettre la police dans le processus de vaccination?,Question,Vaccin,Autres questions sur le vaccin,1
1743,Beni,Rwangoma,15-09-2018,,What day will Ebola end?,Question,Ebola_and_its_consequences,Duration of outbreak,Quel jour Ebola prendra fin?,Question,Ebola_et_ses_conséquences,Durée de l'épidémie du virus Ebola,1
1744,Beni,Rwangoma,15-09-2018,1,It's the policy of Kinshasa to reduce the number of voters,Rumors_beliefs_observations,Ebola_is_a_scheme_of_government_or_others,Ebola is a political tool,C'est la politique de Kinshasa pour reduire le nombre des votants,Rumeur_croyance_observation,Ebola_est_un_complot_du_gouvernement_ou_des_autres,Ebola est un outil politique,1
